Date,Report Number,Report Year,Region,Commodity,Type,Low Price,High Price,Imported Low Price,Imported High Price,Domestic Low Price,Domestic High Price
1/28/00,4,2000,WEST,CHEESE,MONTEREY JACK 10#,1.425,1.585,,,,
1/28/00,4,2000,WEST,CHEESE,MONTEREY JACK 10#,1.425,1.585,,,,
1/28/00,4,2000,WEST,CHEESE,PROCESS 5# LOAF,1.2575,1.5175,,,,
1/28/00,4,2000,WEST,CHEESE,PROCESS 5# LOAF,1.2575,1.5175,,,,
1/28/00,4,2000,MIDWEST,CHEESE,BLUE 5#,1.81,2.06,,,,
1/28/00,4,2000,MIDWEST,CHEESE,BLUE 5#,1.81,2.06,,,,
1/28/00,4,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.675,,,,
1/28/00,4,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.675,,,,
1/28/00,4,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.46,2.115,,,,
1/28/00,4,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.46,2.115,,,,
1/28/00,4,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.2,2.685,,,,
1/28/00,4,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.2,2.685,,,,
1/28/00,4,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.63,2.115,,,,
1/28/00,4,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.63,2.115,,,,
1/28/00,4,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.53,2.215,,,,
1/28/00,4,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.53,2.215,,,,
1/28/00,4,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.28,1.51,,,,
1/28/00,4,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.28,1.51,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.105,1.565,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.25,1.4275,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.615,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.615,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.105,1.565,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.25,1.4275,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,MUENSTER,1.3075,1.61,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,MUENSTER,1.3075,1.61,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.31,1.4625,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.33,1.5675,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.31,1.4625,,,,
2/4/00,5,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.33,1.5675,,,,
2/4/00,5,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.455,2.95
2/4/00,5,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.455,2.95
2/4/00,5,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/4/00,5,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/4/00,5,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/4/00,5,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/4/00,5,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.01,2.49
2/4/00,5,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.01,2.49
2/4/00,5,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/4/00,5,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/4/00,5,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/4/00,5,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/4/00,5,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/4/00,5,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/4/00,5,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.87,3.375
2/4/00,5,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.87,3.375
2/4/00,5,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.47,1.75
2/4/00,5,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.47,1.75
2/4/00,5,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/4/00,5,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/4/00,5,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6325,4.82
2/4/00,5,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6325,4.82
2/4/00,5,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/4/00,5,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/4/00,5,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/4/00,5,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/4/00,5,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
2/4/00,5,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
2/4/00,5,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
2/4/00,5,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
2/4/00,5,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
2/4/00,5,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
2/4/00,5,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
2/4/00,5,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
2/4/00,5,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.37,,,,
2/4/00,5,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.41,1.63,,,,
2/4/00,5,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.41,1.63,,,,
2/4/00,5,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.37,,,,
2/4/00,5,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.15,2.4,,,,
2/4/00,5,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.15,2.4,,,,
2/4/00,5,2000,WEST,CHEESE,MONTEREY JACK 10#,1.42,1.58,,,,
2/4/00,5,2000,WEST,CHEESE,MONTEREY JACK 10#,1.42,1.58,,,,
2/4/00,5,2000,WEST,CHEESE,PROCESS 5# LOAF,1.245,1.505,,,,
2/4/00,5,2000,WEST,CHEESE,PROCESS 5# LOAF,1.245,1.505,,,,
2/4/00,5,2000,MIDWEST,CHEESE,BLUE 5#,1.805,2.06,,,,
2/4/00,5,2000,MIDWEST,CHEESE,BLUE 5#,1.805,2.06,,,,
2/4/00,5,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.67,,,,
2/4/00,5,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.67,,,,
2/4/00,5,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.46,2.115,,,,
2/4/00,5,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.46,2.115,,,,
2/4/00,5,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.1,2.685,,,,
2/4/00,5,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.1,2.685,,,,
2/4/00,5,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.63,2.115,,,,
2/4/00,5,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.63,2.115,,,,
2/4/00,5,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.53,2.215,,,,
2/4/00,5,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.53,2.215,,,,
2/4/00,5,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.27,1.51,,,,
2/4/00,5,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.27,1.51,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.615,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.25,1.4275,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.615,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.105,1.565,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.105,1.565,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.25,1.4275,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,MUENSTER,1.3075,1.61,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,MUENSTER,1.3075,1.61,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.325,1.5625,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.305,1.4575,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.305,1.4575,,,,
2/11/00,6,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.325,1.5625,,,,
2/11/00,6,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.455,2.95
2/11/00,6,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.455,2.95
2/11/00,6,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/11/00,6,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/11/00,6,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/11/00,6,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/11/00,6,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.01,2.49
2/11/00,6,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.01,2.49
2/11/00,6,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/11/00,6,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/11/00,6,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/11/00,6,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/11/00,6,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/11/00,6,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/11/00,6,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.87,3.375
2/11/00,6,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.87,3.375
2/11/00,6,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.47,1.75
2/11/00,6,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.47,1.75
2/11/00,6,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/11/00,6,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/11/00,6,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6325,4.82
2/11/00,6,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6325,4.82
2/11/00,6,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/11/00,6,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/11/00,6,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/11/00,6,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/11/00,6,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
2/11/00,6,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
2/11/00,6,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
2/11/00,6,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
2/11/00,6,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
2/11/00,6,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
2/11/00,6,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
2/11/00,6,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
2/11/00,6,2000,MIDWEST,CHEESE,BLUE 5#,1.805,2.03,,,,
2/11/00,6,2000,MIDWEST,CHEESE,BLUE 5#,1.805,2.03,,,,
2/11/00,6,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.67,,,,
2/11/00,6,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.67,,,,
2/11/00,6,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.43,2.115,,,,
2/11/00,6,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.43,2.115,,,,
2/11/00,6,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.1,2.685,,,,
2/11/00,6,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.1,2.685,,,,
2/11/00,6,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.61,2.115,,,,
2/11/00,6,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.61,2.115,,,,
2/11/00,6,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.5,2.215,,,,
2/11/00,6,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.5,2.215,,,,
2/11/00,6,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.265,1.47,,,,
2/11/00,6,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.265,1.47,,,,
2/11/00,6,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.37,,,,
2/11/00,6,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.41,1.63,,,,
2/11/00,6,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.37,,,,
2/11/00,6,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.41,1.63,,,,
2/11/00,6,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.15,2.4,,,,
2/11/00,6,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.15,2.4,,,,
2/11/00,6,2000,WEST,CHEESE,MONTEREY JACK 10#,1.42,1.58,,,,
2/11/00,6,2000,WEST,CHEESE,MONTEREY JACK 10#,1.42,1.58,,,,
2/11/00,6,2000,WEST,CHEESE,PROCESS 5# LOAF,1.24,1.5,,,,
2/11/00,6,2000,WEST,CHEESE,PROCESS 5# LOAF,1.24,1.5,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.105,1.565,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.615,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.105,1.565,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.125,1.615,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.25,1.4275,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.25,1.4275,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,MUENSTER,1.3075,1.61,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,MUENSTER,1.3075,1.61,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.32,1.5575,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.3,1.45,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.3,1.45,,,,
2/18/00,7,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.32,1.5575,,,,
2/18/00,7,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.455,2.95
2/18/00,7,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.455,2.95
2/18/00,7,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/18/00,7,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/18/00,7,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/18/00,7,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/18/00,7,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.01,2.49
2/18/00,7,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.01,2.49
2/18/00,7,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/18/00,7,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/18/00,7,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/18/00,7,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/18/00,7,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/18/00,7,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/18/00,7,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.87,3.375
2/18/00,7,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.87,3.375
2/18/00,7,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.47,1.75
2/18/00,7,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.47,1.75
2/18/00,7,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/18/00,7,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/18/00,7,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6325,4.82
2/18/00,7,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.6325,4.82
2/18/00,7,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/18/00,7,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/18/00,7,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/18/00,7,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/18/00,7,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
2/18/00,7,2000,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.65,3.29,,
2/18/00,7,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
2/18/00,7,2000,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,2.25,2.75,,
2/18/00,7,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
2/18/00,7,2000,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
2/18/00,7,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
2/18/00,7,2000,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.35,2.55
2/18/00,7,2000,MIDWEST,CHEESE,BLUE 5#,1.805,2.03,,,,
2/18/00,7,2000,MIDWEST,CHEESE,BLUE 5#,1.805,2.03,,,,
2/18/00,7,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.67,,,,
2/18/00,7,2000,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.45,1.67,,,,
2/18/00,7,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.43,2.115,,,,
2/18/00,7,2000,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.43,2.115,,,,
2/18/00,7,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.1,2.685,,,,
2/18/00,7,2000,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.1,2.685,,,,
2/18/00,7,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.61,2.115,,,,
2/18/00,7,2000,MIDWEST,CHEESE,MONTEREY JACK 10#,1.61,2.115,,,,
2/18/00,7,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.5,2.215,,,,
2/18/00,7,2000,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.5,2.215,,,,
2/18/00,7,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.26,1.47,,,,
2/18/00,7,2000,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.26,1.47,,,,
2/18/00,7,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.37,,,,
2/18/00,7,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.41,1.63,,,,
2/18/00,7,2000,WEST,CHEESE,CHEDDAR 40# BLOCK,1.23,1.37,,,,
2/18/00,7,2000,WEST,CHEESE,CHEDDAR 10# CUTS,1.41,1.63,,,,
2/18/00,7,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.15,2.4,,,,
2/18/00,7,2000,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.15,2.4,,,,
2/18/00,7,2000,WEST,CHEESE,MONTEREY JACK 10#,1.42,1.58,,,,
2/18/00,7,2000,WEST,CHEESE,MONTEREY JACK 10#,1.42,1.58,,,,
2/18/00,7,2000,WEST,CHEESE,PROCESS 5# LOAF,1.235,1.495,,,,
2/18/00,7,2000,WEST,CHEESE,PROCESS 5# LOAF,1.235,1.495,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.2475,1.425,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.1225,1.6125,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.1225,1.6125,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.2475,1.425,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.1025,1.5625,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.1025,1.5625,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.35,2.55,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,MUENSTER,1.305,1.6075,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,MUENSTER,1.305,1.6075,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.305,1.4675,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.325,1.5725,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.325,1.5725,,,,
2/25/00,8,2000,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.305,1.4675,,,,
2/25/00,8,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.4525,2.9475
2/25/00,8,2000,FOREIGN,CHEESE,BLUE,,,2.64,3.14,1.4525,2.9475
2/25/00,8,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/25/00,8,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/25/00,8,2000,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
2/25/00,8,2000,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.09,,
2/25/00,8,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.0075,2.49
2/25/00,8,2000,FOREIGN,CHEESE,GORGONZOLA,,,3.24,5.94,2.0075,2.49
2/25/00,8,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/25/00,8,2000,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
2/25/00,8,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/25/00,8,2000,FOREIGN,CHEESE,"GOUDA, LARGE",,,2.39,3.15,,
2/25/00,8,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/25/00,8,2000,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.74,3.31,,
2/25/00,8,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.8675,3.3725
2/25/00,8,2000,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,2.8675,3.3725
2/25/00,8,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.4675,1.7475
2/25/00,8,2000,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.5,1.4675,1.7475
2/25/00,8,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/25/00,8,2000,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.65,3.29,,
2/25/00,8,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.63,4.8175
2/25/00,8,2000,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,2.63,4.8175
2/25/00,8,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/25/00,8,2000,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,2.54,,
2/25/00,8,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
2/25/00,8,2000,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
