"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2011","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,065,363,000",""
"SURVEY","2011","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","33,577,000",""
"SURVEY","2011","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","352,981,000",""
"SURVEY","2011","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","610,998,000",""
"SURVEY","2011","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","991,616,000",""
"SURVEY","2011","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,637,000",""
"SURVEY","2011","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","379,698,000",""
"SURVEY","2011","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","621,023,000",""
"SURVEY","2011","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,035,332,000",""
"SURVEY","2011","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,611,000",""
"SURVEY","2011","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","378,142,000",""
"SURVEY","2011","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","637,935,000",""
"SURVEY","2011","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,052,397,000",""
"SURVEY","2011","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","36,320,000",""
"SURVEY","2011","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","401,944,000",""
"SURVEY","2011","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","648,834,000",""
"SURVEY","2011","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,084,946,000",""
"SURVEY","2011","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,168,000",""
"SURVEY","2011","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","397,914,000",""
"SURVEY","2011","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","619,147,000",""
"SURVEY","2011","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,051,424,000",""
"SURVEY","2011","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,363,000",""
"SURVEY","2011","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","385,737,000",""
"SURVEY","2011","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","611,200,000",""
"SURVEY","2011","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,029,494,000",""
"SURVEY","2011","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","32,557,000",""
"SURVEY","2011","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","392,811,000",""
"SURVEY","2011","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","622,672,000",""
"SURVEY","2011","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,049,185,000",""
"SURVEY","2011","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","33,702,000",""
"SURVEY","2011","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","354,919,000",""
"SURVEY","2011","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","592,773,000",""
"SURVEY","2011","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","977,765,000",""
"SURVEY","2011","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,073,000",""
"SURVEY","2011","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","366,010,000",""
"SURVEY","2011","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","619,376,000",""
"SURVEY","2011","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,017,627,000",""
"SURVEY","2011","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","32,241,000",""
"SURVEY","2011","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","375,535,000",""
"SURVEY","2011","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","639,175,000",""
"SURVEY","2011","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,046,014,000",""
"SURVEY","2011","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","31,304,000",""
"SURVEY","2010","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","382,266,000",""
"SURVEY","2010","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","609,588,000",""
"SURVEY","2010","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,018,614,000",""
"SURVEY","2010","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,760,000",""
"SURVEY","2010","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","397,005,000",""
"SURVEY","2010","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","633,573,000",""
"SURVEY","2010","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,058,957,000",""
"SURVEY","2010","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,379,000",""
"SURVEY","2010","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","385,645,000",""
"SURVEY","2010","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","630,789,000",""
"SURVEY","2010","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,047,926,000",""
"SURVEY","2010","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","31,492,000",""
"SURVEY","2010","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","369,384,000",""
"SURVEY","2010","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","599,152,000",""
"SURVEY","2010","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","995,915,000",""
"SURVEY","2010","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,379,000",""
"SURVEY","2010","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","367,234,000",""
"SURVEY","2010","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","588,186,000",""
"SURVEY","2010","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","981,608,000",""
"SURVEY","2010","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,188,000",""
"SURVEY","2010","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","402,900,000",""
"SURVEY","2010","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","639,525,000",""
"SURVEY","2010","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,070,127,000",""
"SURVEY","2010","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,702,000",""
"SURVEY","2010","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","383,788,000",""
"SURVEY","2010","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","627,053,000",""
"SURVEY","2010","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,037,819,000",""
"SURVEY","2010","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,978,000",""
"SURVEY","2010","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","375,736,000",""
"SURVEY","2010","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","602,077,000",""
"SURVEY","2010","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,004,763,000",""
"SURVEY","2010","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,950,000",""
"SURVEY","2010","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","384,533,000",""
"SURVEY","2010","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","614,935,000",""
"SURVEY","2010","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,026,807,000",""
"SURVEY","2010","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,339,000",""
"SURVEY","2010","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","371,892,000",""
"SURVEY","2010","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","625,348,000",""
"SURVEY","2010","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,026,117,000",""
"SURVEY","2010","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,877,000",""
"SURVEY","2010","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","390,175,000",""
"SURVEY","2010","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","639,035,000",""
"SURVEY","2010","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,057,815,000",""
"SURVEY","2010","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","28,605,000",""
"SURVEY","2010","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","395,982,000",""
"SURVEY","2010","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","636,946,000",""
"SURVEY","2010","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,060,596,000",""
"SURVEY","2010","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,668,000",""
"SURVEY","2009","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","338,668,000",""
"SURVEY","2009","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","577,391,000",""
"SURVEY","2009","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","938,914,000",""
"SURVEY","2009","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,855,000",""
"SURVEY","2009","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","375,496,000",""
"SURVEY","2009","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","598,710,000",""
"SURVEY","2009","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","997,620,000",""
"SURVEY","2009","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,414,000",""
"SURVEY","2009","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","356,986,000",""
"SURVEY","2009","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","584,981,000",""
"SURVEY","2009","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","966,758,000",""
"SURVEY","2009","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","24,791,000",""
"SURVEY","2009","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","327,480,000",""
"SURVEY","2009","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","541,739,000",""
"SURVEY","2009","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","892,541,000",""
"SURVEY","2009","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,322,000",""
"SURVEY","2009","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, (EXCL AMERICAN & SWISS), COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","325,826,000",""
"SURVEY","2009","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, AMERICAN, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","533,402,000",""
"SURVEY","2009","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","882,376,000",""
"SURVEY","2009","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHEESE","CHEESE, NATURAL, SWISS, COLD STORAGE, CHILLED - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,148,000",""
